image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
6117,img_006117_label0,img_006117_label0,False,38459,19.0462,2099,19.6621,"[38459, 2099, 4594, 41801, 133]","[19.0462, 18.981, 15.1896, 10.5853, 7.8672]","[2099, 38459, 4594, 41801, 33331]","[19.6621, 19.6436, 15.6094, 11.0359, 7.9894]",4,4,[133],[33331],False,38515,0.9425,13987,2.171,"[38515, 16228, 35322, 14809, 32567]","[0.9425, 0.876, 0.842, 0.6778, 0.6225]","[13987, 38515, 36172, 40429, 34321]","[2.171, 1.3057, 0.8743, 0.8604, 0.7692]",1,1,"[14809, 16228, 32567, 35322]","[13987, 34321, 36172, 40429]",3.9591,2.171,0.000939,13987,0.0,2.171,2.171,16228,0.876,0.0,0.876,35322,0.842,0.0,0.842,40429,0.0785,0.8604,0.782,36172,0.1009,0.8743,0.7733
6118,img_006118_label3,img_006118_label3,True,38459,17.7105,38459,20.0579,"[38459, 2099, 4594, 41801, 33331]","[17.7105, 17.0313, 11.4908, 8.6922, 7.312]","[38459, 2099, 4594, 41801, 33331]","[20.0579, 19.9334, 14.2524, 11.752, 8.0591]",5,5,[],[],True,38515,1.0435,38515,1.6383,"[38515, 25790, 29095, 441, 34321]","[1.0435, 0.7732, 0.6486, 0.6433, 0.5516]","[38515, 39239, 25790, 34321, 441]","[1.6383, 1.2031, 1.1857, 1.0328, 0.7779]",4,4,[29095],[39239],3.6565,0.7755,0.001245,39239,0.4276,1.2031,0.7755,1184,0.0,0.6487,0.6487,38515,1.0435,1.6383,0.5948,19358,0.5377,0.0,0.5377,25916,0.0,0.5018,0.5018
6119,img_006119_label1,img_006119_label1,True,2099,18.6241,2099,19.879,"[2099, 38459, 4594, 41801, 133]","[18.6241, 18.5598, 14.3819, 10.3015, 7.7026]","[2099, 38459, 4594, 41801, 33331]","[19.879, 19.5954, 15.2258, 11.6657, 7.821]",4,4,[133],[33331],True,38515,1.0615,38515,0.9441,"[38515, 34321, 25790, 42949, 29767]","[1.0615, 0.9571, 0.9351, 0.6619, 0.6587]","[38515, 25790, 34321, 30985, 29767]","[0.9441, 0.81, 0.7159, 0.7093, 0.6194]",4,4,[42949],[30985],2.8804,0.6585,0.000841,30985,0.0509,0.7093,0.6585,44270,0.0,0.5991,0.5991,43599,0.5408,0.0484,0.4924,40919,0.4552,0.0,0.4552,17974,0.462,0.0208,0.4412
6120,img_006120_label8,img_006120_label8,True,38459,19.0554,38459,20.0724,"[38459, 2099, 4594, 41801, 33331]","[19.0554, 18.7081, 13.5053, 10.3693, 7.8603]","[38459, 2099, 4594, 41801, 33331]","[20.0724, 19.8021, 14.4208, 11.53, 8.2688]",5,5,[],[],True,38459,11.8166,38459,13.3632,"[38459, 2099, 133, 4594, 3874]","[11.8166, 9.9326, 6.2574, 6.0786, 5.2892]","[38459, 2099, 4594, 133, 33331]","[13.3632, 11.3939, 7.037, 5.2233, 5.1743]",4,4,[3874],[33331],5.8007,1.6148,0.002176,39589,2.5959,0.9811,1.6148,15485,4.4279,2.835,1.5929,38459,11.8166,13.3632,1.5466,2099,9.9326,11.3939,1.4613,41801,1.9012,3.058,1.1568
6121,img_006121_label0,img_006121_label0,True,2099,20.6272,2099,21.2521,"[2099, 38459, 4594, 41801, 33331]","[20.6272, 20.5659, 15.0369, 12.0541, 8.8116]","[2099, 38459, 4594, 41801, 33331]","[21.2521, 21.1384, 15.5942, 13.0138, 9.1329]",5,5,[],[],True,38515,1.1546,38515,1.018,"[38515, 32567, 49082, 25790, 19794]","[1.1546, 0.8126, 0.8077, 0.787, 0.704]","[38515, 25790, 36131, 31966, 33093]","[1.018, 0.9861, 0.7741, 0.6799, 0.6283]",2,2,"[19794, 32567, 49082]","[31966, 33093, 36131]",2.6792,0.8077,0.00073,49082,0.8077,0.0,0.8077,19794,0.704,0.1692,0.5349,31966,0.1716,0.6799,0.5083,42628,0.5069,0.0,0.5069,47815,0.5768,0.0765,0.5004
6122,img_006122_label8,img_006122_label8,False,38459,21.0189,2099,22.4198,"[38459, 2099, 4594, 41801, 33331]","[21.0189, 20.8071, 14.9089, 11.9088, 9.0314]","[2099, 38459, 4594, 41801, 33331]","[22.4198, 22.3229, 16.4304, 13.8468, 9.4933]",5,5,[],[],False,38917,1.449,38515,1.3718,"[38917, 9140, 14809, 38515, 28815]","[1.449, 1.0469, 0.9928, 0.8796, 0.7484]","[38515, 25790, 34321, 20221, 34605]","[1.3718, 0.7914, 0.7349, 0.6775, 0.5604]",1,1,"[9140, 14809, 28815, 38917]","[20221, 25790, 34321, 34605]",3.5537,1.449,0.000846,38917,1.449,0.0,1.449,9140,1.0469,0.0,1.0469,28815,0.7484,0.0,0.7484,14809,0.9928,0.2822,0.7106,49098,0.7084,0.0,0.7084
6123,img_006123_label2,img_006123_label2,True,38459,19.974,38459,19.8061,"[38459, 2099, 4594, 41801, 33331]","[19.974, 19.9607, 14.9936, 11.6663, 8.3434]","[38459, 2099, 4594, 41801, 33331]","[19.8061, 19.6106, 14.7903, 11.5318, 8.2106]",5,5,[],[],True,38515,1.3577,38515,1.676,"[38515, 9889, 25790, 26727, 34321]","[1.3577, 1.0562, 0.8851, 0.7726, 0.7284]","[38515, 25790, 34321, 10011, 43373]","[1.676, 1.2298, 0.9369, 0.7459, 0.6902]",3,3,"[9889, 26727]","[10011, 43373]",3.8328,1.0562,0.001233,9889,1.0562,0.0,1.0562,10011,0.0,0.7459,0.7459,26727,0.7726,0.0813,0.6913,9470,0.634,0.0167,0.6172,43373,0.123,0.6902,0.5673
6124,img_006124_label2,img_006124_label2,True,38459,18.9776,38459,19.6373,"[38459, 2099, 4594, 41801, 33331]","[18.9776, 18.8401, 14.0691, 10.4155, 7.9103]","[38459, 2099, 4594, 41801, 33331]","[19.6373, 19.5171, 14.625, 11.3728, 8.3664]",5,5,[],[],True,38515,1.3141,38515,1.5012,"[38515, 25790, 34321, 20000, 3150]","[1.3141, 1.0502, 0.8516, 0.7168, 0.6753]","[38515, 25790, 34321, 15554, 21836]","[1.5012, 1.0776, 0.9492, 0.8468, 0.7529]",3,3,"[3150, 20000]","[15554, 21836]",3.4127,0.6753,0.00116,3150,0.6753,0.0,0.6753,34303,0.0,0.6349,0.6349,32901,0.0,0.6057,0.6057,15554,0.2467,0.8468,0.6002,14002,0.0,0.5563,0.5563
6125,img_006125_label6,img_006125_label6,False,2099,20.9849,38459,18.6801,"[2099, 38459, 4594, 41801, 33331]","[20.9849, 20.489, 15.7223, 12.981, 8.6777]","[38459, 2099, 4594, 41801, 33331]","[18.6801, 18.2252, 12.9494, 9.916, 7.762]",5,5,[],[],True,38515,1.0766,38515,1.845,"[38515, 25790, 47070, 29095, 1946]","[1.0766, 0.7741, 0.7551, 0.6852, 0.6629]","[38515, 25790, 34321, 34491, 34605]","[1.845, 1.0545, 0.9759, 0.8621, 0.7829]",2,2,"[1946, 29095, 47070]","[34321, 34491, 34605]",4.0546,0.7685,0.001329,38515,1.0766,1.845,0.7685,18139,0.0,0.6133,0.6133,5984,0.0,0.5954,0.5954,5938,0.1276,0.7057,0.578,10327,0.5616,0.0,0.5616
6126,img_006126_label6,img_006126_label6,True,2099,20.2489,2099,23.0124,"[2099, 38459, 4594, 41801, 33331]","[20.2489, 20.2082, 15.0354, 12.3889, 8.4284]","[2099, 38459, 4594, 41801, 33331]","[23.0124, 22.8472, 17.1411, 14.7973, 9.8754]",5,5,[],[],True,38515,1.286,38515,1.7901,"[38515, 25790, 34321, 14896, 19999]","[1.286, 0.9305, 0.7532, 0.6311, 0.6228]","[38515, 34321, 34605, 25790, 14621]","[1.7901, 1.1852, 0.9777, 0.8651, 0.7351]",3,3,"[14896, 19999]","[14621, 34605]",4.1798,0.6111,0.00152,6076,0.0,0.6111,0.6111,14621,0.2063,0.7351,0.5288,840,0.0,0.5174,0.5174,13107,0.0,0.5141,0.5141,38515,1.286,1.7901,0.5041
6127,img_006127_label1,img_006127_label1,True,2099,18.1092,2099,19.2899,"[2099, 38459, 4594, 41801, 133]","[18.1092, 17.9888, 14.6525, 9.703, 8.1934]","[2099, 38459, 4594, 41801, 133]","[19.2899, 18.9713, 15.4559, 10.7133, 7.9505]",5,5,[],[],False,8403,2.0235,15358,1.5964,"[8403, 16094, 39589, 25790, 14809]","[2.0235, 1.4853, 1.3743, 1.1448, 0.9614]","[15358, 25790, 14809, 16770, 27607]","[1.5964, 1.4448, 0.7746, 0.7224, 0.6575]",2,2,"[8403, 16094, 39589]","[15358, 16770, 27607]",5.4314,2.0235,0.002082,8403,2.0235,0.0,2.0235,16094,1.4853,0.0,1.4853,39589,1.3743,0.0,1.3743,15358,0.5488,1.5964,1.0476,14665,0.6516,0.0,0.6516
6128,img_006128_label5,img_006128_label5,True,38459,18.8176,38459,19.955,"[38459, 2099, 4594, 41801, 33331]","[18.8176, 18.4002, 13.48, 10.2163, 8.0744]","[38459, 2099, 4594, 41801, 33331]","[19.955, 19.8144, 14.7072, 11.6428, 8.4029]",5,5,[],[],False,10979,1.3566,38515,1.3506,"[10979, 25790, 7556, 38515, 41843]","[1.3566, 1.0389, 0.8269, 0.7429, 0.6047]","[38515, 10979, 34321, 7556, 25790]","[1.3506, 0.8158, 0.7308, 0.7292, 0.6591]",4,4,[41843],[34321],3.0634,0.6077,0.000875,38515,0.7429,1.3506,0.6077,34491,0.0219,0.6283,0.6064,41843,0.6047,0.0,0.6047,2965,0.5594,0.0,0.5594,10979,1.3566,0.8158,0.5408
6129,img_006129_label1,img_006129_label1,True,2099,18.1082,2099,19.4354,"[2099, 38459, 4594, 41801, 133]","[18.1082, 17.9419, 14.6068, 9.7081, 8.249]","[2099, 38459, 4594, 41801, 133]","[19.4354, 19.0521, 15.5686, 10.8324, 8.0507]",5,5,[],[],False,8403,3.9423,25790,1.1831,"[8403, 39589, 16094, 45783, 25790]","[3.9423, 2.949, 2.5373, 0.9977, 0.994]","[25790, 15358, 14809, 16770, 27607]","[1.1831, 1.0376, 0.7874, 0.7035, 0.6564]",1,1,"[8403, 16094, 39589, 45783]","[14809, 15358, 16770, 27607]",7.4753,3.9423,0.002542,8403,3.9423,0.0,3.9423,39589,2.949,0.0,2.949,16094,2.5373,0.0,2.5373,15358,0.0624,1.0376,0.9752,45783,0.9977,0.2971,0.7006
6130,img_006130_label5,img_006130_label5,True,38459,18.5839,38459,19.4621,"[38459, 2099, 4594, 41801, 33331]","[18.5839, 18.3452, 13.581, 10.2172, 7.7572]","[38459, 2099, 4594, 41801, 33331]","[19.4621, 19.0876, 14.1377, 10.9081, 8.1803]",5,5,[],[],True,38515,1.0652,38515,1.5897,"[38515, 3461, 9140, 25790, 2965]","[1.0652, 0.7313, 0.7161, 0.6893, 0.6402]","[38515, 34321, 25790, 32328, 34605]","[1.5897, 0.9001, 0.8994, 0.6574, 0.6262]",2,2,"[2965, 3461, 9140]","[32328, 34321, 34605]",3.1816,0.7313,0.000931,3461,0.7313,0.0,0.7313,9140,0.7161,0.0,0.7161,32328,0.0,0.6574,0.6574,2965,0.6402,0.0,0.6402,38515,1.0652,1.5897,0.5245
6131,img_006131_label3,img_006131_label3,True,2099,20.8147,2099,20.7604,"[2099, 38459, 4594, 41801, 33331]","[20.8147, 20.6022, 15.2617, 12.7031, 8.5439]","[2099, 38459, 4594, 41801, 33331]","[20.7604, 20.6846, 15.1507, 12.6783, 8.3862]",5,5,[],[],False,25790,0.9519,38515,1.8006,"[25790, 38515, 27607, 16439, 14809]","[0.9519, 0.9486, 0.7957, 0.6534, 0.623]","[38515, 25790, 34321, 34151, 27607]","[1.8006, 1.4331, 1.0698, 0.6821, 0.6809]",3,3,"[14809, 16439]","[34151, 34321]",3.6411,0.852,0.001095,38515,0.9486,1.8006,0.852,10629,0.055,0.6622,0.6072,34151,0.0863,0.6821,0.5958,34321,0.4811,1.0698,0.5886,40545,0.0041,0.5701,0.566
6132,img_006132_label3,img_006132_label3,True,2099,19.7936,2099,20.5049,"[2099, 38459, 4594, 41801, 33331]","[19.7936, 19.7862, 14.3556, 11.7621, 8.2136]","[2099, 38459, 4594, 41801, 33331]","[20.5049, 20.4546, 15.0176, 12.3941, 8.2539]",5,5,[],[],False,25790,1.2368,38515,1.8259,"[25790, 38515, 26727, 40545, 34321]","[1.2368, 1.2329, 0.6846, 0.68, 0.6767]","[38515, 25790, 34321, 40545, 32425]","[1.8259, 1.2737, 1.2535, 0.9917, 0.8537]",4,4,[26727],[32425],4.0384,0.6761,0.001407,9889,0.6761,0.0,0.6761,26727,0.6846,0.0527,0.6319,34491,0.1962,0.7977,0.6016,38515,1.2329,1.8259,0.593,34321,0.6767,1.2535,0.5768
6133,img_006133_label4,img_006133_label4,True,2099,20.6664,2099,21.1301,"[2099, 38459, 4594, 41801, 33331]","[20.6664, 20.6007, 15.8332, 12.4349, 8.8036]","[2099, 38459, 4594, 41801, 33331]","[21.1301, 20.9809, 15.9661, 12.7708, 8.9587]",5,5,[],[],True,38515,1.1828,38515,1.7673,"[38515, 46473, 25790, 34321, 14350]","[1.1828, 0.8464, 0.8103, 0.6551, 0.6146]","[38515, 25790, 34321, 6076, 13177]","[1.7673, 0.8948, 0.8569, 0.7138, 0.699]",3,3,"[14350, 46473]","[6076, 13177]",4.0838,0.8464,0.001513,46473,0.8464,0.0,0.8464,14350,0.6146,0.0,0.6146,510,0.0,0.6104,0.6104,8317,0.0,0.5916,0.5916,38515,1.1828,1.7673,0.5845
6134,img_006134_label2,img_006134_label2,True,2099,18.5239,2099,19.824,"[2099, 38459, 4594, 41801, 33331]","[18.5239, 18.392, 13.9694, 10.8345, 7.1699]","[2099, 38459, 4594, 41801, 33331]","[19.824, 19.7329, 14.9912, 11.9332, 7.7865]",5,5,[],[],True,38515,1.1204,38515,1.6851,"[38515, 34321, 25790, 12852, 37416]","[1.1204, 1.0024, 0.841, 0.7961, 0.6436]","[38515, 34321, 38168, 15554, 25790]","[1.6851, 1.1581, 1.0554, 1.0518, 0.9344]",3,3,"[12852, 37416]","[15554, 38168]",4.9421,1.0518,0.001814,15554,0.0,1.0518,1.0518,38168,0.1653,1.0554,0.8901,23754,0.0,0.8046,0.8046,4201,0.0,0.708,0.708,34491,0.0015,0.7091,0.7076
6135,img_006135_label3,img_006135_label3,True,2099,21.7985,2099,22.8229,"[2099, 38459, 4594, 41801, 33331]","[21.7985, 21.2935, 16.4121, 14.0418, 8.8072]","[2099, 38459, 4594, 41801, 33331]","[22.8229, 22.1938, 17.3872, 15.1307, 9.07]",5,5,[],[],True,38515,1.1762,38515,1.7212,"[38515, 5358, 25790, 34321, 22769]","[1.1762, 1.0183, 1.0028, 0.7798, 0.6957]","[38515, 25790, 34321, 5358, 32682]","[1.7212, 1.4595, 1.1581, 0.9014, 0.7412]",4,4,[22769],[32682],3.3273,0.669,0.001151,4661,0.0,0.669,0.669,38515,1.1762,1.7212,0.545,31443,0.505,0.0,0.505,14665,0.5212,0.0251,0.4961,25790,1.0028,1.4595,0.4567
6136,img_006136_label6,img_006136_label6,False,38459,19.4838,2099,20.4364,"[38459, 2099, 4594, 41801, 33331]","[19.4838, 19.3891, 14.1974, 10.9199, 8.084]","[2099, 38459, 4594, 41801, 33331]","[20.4364, 20.1179, 15.0703, 12.6215, 7.8886]",5,5,[],[],True,38515,1.2744,38515,1.3914,"[38515, 25790, 45888, 34321, 14809]","[1.2744, 0.9697, 0.7611, 0.7207, 0.6808]","[38515, 34491, 34321, 25790, 40545]","[1.3914, 0.8544, 0.851, 0.7592, 0.6657]",3,3,"[14809, 45888]","[34491, 40545]",3.7229,0.8544,0.001324,34491,0.0,0.8544,0.8544,45888,0.7611,0.0746,0.6865,14809,0.6808,0.1371,0.5437,37679,0.5336,0.0,0.5336,36131,0.5755,0.0943,0.4811
6137,img_006137_label0,img_006137_label0,True,2099,19.9143,2099,20.7883,"[2099, 38459, 4594, 41801, 33331]","[19.9143, 19.8421, 15.9726, 11.6837, 8.1529]","[2099, 38459, 4594, 41801, 33331]","[20.7883, 20.6154, 16.5214, 12.5213, 8.5222]",5,5,[],[],False,36392,1.2381,38515,0.8818,"[36392, 30672, 44690, 38515, 11283]","[1.2381, 0.9758, 0.9629, 0.9473, 0.9352]","[38515, 49082, 29767, 25790, 34321]","[0.8818, 0.8183, 0.5989, 0.587, 0.5735]",1,1,"[11283, 30672, 36392, 44690]","[25790, 29767, 34321, 49082]",4.1358,1.2381,0.001175,36392,1.2381,0.0,1.2381,30672,0.9758,0.0,0.9758,44690,0.9629,0.0,0.9629,11283,0.9352,0.0,0.9352,49082,0.0,0.8183,0.8183
6138,img_006138_label5,img_006138_label5,True,38459,17.2759,38459,18.415,"[38459, 2099, 4594, 41801, 133]","[17.2759, 16.4273, 11.5368, 8.0438, 7.6919]","[38459, 2099, 4594, 41801, 33331]","[18.415, 17.8342, 12.7417, 9.5239, 7.827]",4,4,[133],[33331],True,38515,0.9861,38515,1.2705,"[38515, 14809, 34321, 25790, 38917]","[0.9861, 0.7347, 0.6355, 0.6316, 0.5503]","[38515, 25790, 34321, 21836, 19999]","[1.2705, 1.1096, 0.894, 0.7195, 0.5346]",3,3,"[14809, 38917]","[19999, 21836]",2.3858,0.5469,0.000646,15751,0.5469,0.0,0.5469,21836,0.2317,0.7195,0.4878,25790,0.6316,1.1096,0.478,7137,0.4697,0.0,0.4697,40429,0.0,0.4273,0.4273
6139,img_006139_label8,img_006139_label8,True,2099,20.4188,2099,21.4451,"[2099, 38459, 4594, 41801, 33331]","[20.4188, 20.2525, 15.1801, 12.2193, 8.4792]","[2099, 38459, 4594, 41801, 33331]","[21.4451, 21.1897, 16.2569, 13.3931, 8.7624]",5,5,[],[],True,38515,1.0798,38515,1.6668,"[38515, 20000, 1527, 25790, 44545]","[1.0798, 0.9539, 0.8828, 0.6459, 0.6226]","[38515, 25790, 27552, 34321, 38168]","[1.6668, 1.1348, 1.0507, 0.9588, 0.9258]",2,2,"[1527, 20000, 44545]","[27552, 34321, 38168]",4.2655,1.0507,0.001394,27552,0.0,1.0507,1.0507,20000,0.9539,0.0,0.9539,38168,0.0,0.9258,0.9258,1527,0.8828,0.0614,0.8214,15554,0.0,0.7635,0.7635
6140,img_006140_label3,img_006140_label3,False,38459,18.5554,2099,21.2468,"[38459, 2099, 4594, 41801, 33331]","[18.5554, 18.3657, 13.443, 10.5546, 7.6296]","[2099, 38459, 4594, 41801, 33331]","[21.2468, 20.764, 16.0146, 13.5956, 8.3758]",5,5,[],[],False,27049,1.2744,43170,1.4231,"[27049, 25790, 43580, 15514, 38515]","[1.2744, 0.9463, 0.8838, 0.8489, 0.8067]","[43170, 38515, 25790, 34321, 14809]","[1.4231, 1.4064, 1.074, 0.8301, 0.8148]",2,2,"[15514, 27049, 43580]","[14809, 34321, 43170]",4.6559,1.2744,0.001612,27049,1.2744,0.0,1.2744,43170,0.412,1.4231,1.0111,43580,0.8838,0.0,0.8838,15514,0.8489,0.0,0.8489,23894,0.7597,0.0,0.7597
6141,img_006141_label5,img_006141_label5,False,38459,19.891,2099,20.6205,"[38459, 2099, 4594, 41801, 33331]","[19.891, 19.8449, 15.2545, 11.8134, 8.3165]","[2099, 38459, 4594, 41801, 33331]","[20.6205, 20.6007, 15.6818, 12.6888, 8.5942]",5,5,[],[],False,37677,1.0259,38515,1.3985,"[37677, 38515, 25790, 9889, 19999]","[1.0259, 0.9704, 0.6678, 0.6167, 0.5025]","[38515, 34321, 25790, 29095, 40545]","[1.3985, 0.9344, 0.9289, 0.6994, 0.6155]",2,2,"[9889, 19999, 37677]","[29095, 34321, 40545]",3.2147,1.0259,0.000965,37677,1.0259,0.0,1.0259,34321,0.451,0.9344,0.4834,4477,0.0,0.4714,0.4714,27290,0.0,0.4394,0.4394,38515,0.9704,1.3985,0.4281
6142,img_006142_label2,img_006142_label2,True,2099,19.7883,2099,21.0775,"[2099, 38459, 4594, 41801, 33331]","[19.7883, 19.7621, 14.6774, 11.6059, 8.104]","[2099, 38459, 4594, 41801, 33331]","[21.0775, 21.0344, 15.9533, 13.093, 8.6434]",5,5,[],[],False,8403,3.9542,39589,4.2856,"[8403, 39589, 15485, 16094, 133]","[3.9542, 3.686, 1.892, 1.6164, 1.1419]","[39589, 15485, 3874, 133, 8403]","[4.2856, 4.2382, 4.1277, 4.0639, 2.2426]",4,4,[16094],[3874],8.1617,3.7378,0.003189,3874,0.3899,4.1277,3.7378,133,1.1419,4.0639,2.9219,15485,1.892,4.2382,2.3461,38459,0.0,2.0802,2.0802,8403,3.9542,2.2426,1.7116
6143,img_006143_label6,img_006143_label6,True,2099,21.8395,2099,23.462,"[2099, 38459, 4594, 41801, 33331]","[21.8395, 21.451, 16.5149, 14.0103, 9.061]","[2099, 38459, 4594, 41801, 33331]","[23.462, 22.7791, 18.194, 15.8777, 9.6031]",5,5,[],[],False,25790,0.8681,38515,1.7027,"[25790, 25916, 38515, 29095, 538]","[0.8681, 0.8502, 0.7832, 0.754, 0.704]","[38515, 25790, 34321, 29095, 34605]","[1.7027, 0.977, 0.9461, 0.881, 0.7949]",3,3,"[538, 25916]","[34321, 34605]",4.3974,0.9195,0.001495,38515,0.7832,1.7027,0.9195,42219,0.0,0.7304,0.7304,538,0.704,0.0,0.704,9470,0.6592,0.0,0.6592,19358,0.6415,0.0,0.6415
6144,img_006144_label0,img_006144_label0,True,38459,18.9676,38459,19.4119,"[38459, 2099, 4594, 41801, 33331]","[18.9676, 18.6801, 14.2109, 10.3369, 7.899]","[38459, 2099, 4594, 41801, 33331]","[19.4119, 19.0085, 14.1769, 10.4754, 8.2392]",5,5,[],[],True,38515,0.7767,38515,0.967,"[38515, 25790, 36126, 7516, 34491]","[0.7767, 0.7332, 0.6149, 0.4983, 0.4892]","[38515, 1527, 34321, 29767, 29095]","[0.967, 0.7386, 0.6008, 0.6003, 0.5666]",1,1,"[7516, 25790, 34491, 36126]","[1527, 29095, 29767, 34321]",2.3954,0.7386,0.000571,1527,0.0,0.7386,0.7386,19358,0.0185,0.5263,0.5078,7516,0.4983,0.0,0.4983,34491,0.4892,0.0,0.4892,43925,0.0,0.4608,0.4608
6145,img_006145_label6,img_006145_label6,True,38459,18.2559,38459,19.6085,"[38459, 2099, 4594, 41801, 33331]","[18.2559, 17.5376, 12.358, 9.3956, 7.7201]","[38459, 2099, 4594, 41801, 33331]","[19.6085, 19.2218, 14.1128, 10.9313, 8.2851]",5,5,[],[],False,38515,1.0033,35292,2.4787,"[38515, 14809, 10033, 34825, 34321]","[1.0033, 0.8051, 0.7775, 0.7639, 0.6164]","[35292, 38515, 32425, 40429, 25790]","[2.4787, 1.6696, 0.7945, 0.7924, 0.7764]",1,1,"[10033, 14809, 34321, 34825]","[25790, 32425, 35292, 40429]",4.7932,2.4787,0.001475,35292,0.0,2.4787,2.4787,40429,0.0,0.7924,0.7924,10033,0.7775,0.0,0.7775,34825,0.7639,0.0,0.7639,32425,0.1001,0.7945,0.6943
6146,img_006146_label8,img_006146_label8,True,2099,20.6564,2099,22.0627,"[2099, 38459, 4594, 41801, 33331]","[20.6564, 20.4463, 15.534, 12.596, 8.6244]","[2099, 38459, 4594, 41801, 33331]","[22.0627, 21.6268, 16.9876, 14.303, 8.8554]",5,5,[],[],True,38515,1.1225,38515,1.5436,"[38515, 25790, 34321, 34605, 9889]","[1.1225, 0.7129, 0.6916, 0.6202, 0.5962]","[38515, 25790, 34321, 34491, 34605]","[1.5436, 0.9788, 0.9471, 0.8881, 0.7056]",4,4,[9889],[34491],3.6117,0.8881,0.001189,34491,0.0,0.8881,0.8881,6632,0.0,0.5943,0.5943,9889,0.5962,0.0659,0.5302,21456,0.0461,0.5375,0.4913,5938,0.0165,0.4991,0.4827
6147,img_006147_label8,img_006147_label8,False,2099,20.3185,38459,20.6273,"[2099, 38459, 4594, 41801, 33331]","[20.3185, 20.2657, 15.2458, 11.7623, 8.5847]","[38459, 2099, 4594, 41801, 33331]","[20.6273, 20.2988, 14.8395, 11.6617, 8.6984]",5,5,[],[],False,34825,1.2789,38515,1.6896,"[34825, 38515, 25790, 16439, 35035]","[1.2789, 1.0624, 0.8434, 0.6838, 0.6793]","[38515, 25790, 16439, 25702, 29095]","[1.6896, 1.2405, 1.0977, 0.9837, 0.9685]",3,3,"[34825, 35035]","[25702, 29095]",4.1357,1.1824,0.001326,34825,1.2789,0.0966,1.1824,10638,0.0505,0.7744,0.7239,20221,0.0578,0.7477,0.6899,31871,0.6649,0.0,0.6649,9889,0.6564,0.0,0.6564
6148,img_006148_label4,img_006148_label4,True,38459,19.7707,38459,19.6834,"[38459, 2099, 4594, 41801, 33331]","[19.7707, 19.6861, 14.9151, 11.6144, 8.5112]","[38459, 2099, 4594, 41801, 33331]","[19.6834, 19.2233, 14.0465, 10.8418, 8.565]",5,5,[],[],True,38515,1.0334,38515,1.37,"[38515, 29294, 30400, 29552, 441]","[1.0334, 0.8936, 0.7925, 0.7777, 0.5628]","[38515, 34321, 14809, 41006, 441]","[1.37, 0.8082, 0.7864, 0.7027, 0.6116]",2,2,"[29294, 29552, 30400]","[14809, 34321, 41006]",3.5081,0.8936,0.001183,29294,0.8936,0.0,0.8936,30400,0.7925,0.0,0.7925,41006,0.0,0.7027,0.7027,29552,0.7777,0.1469,0.6308,14809,0.2738,0.7864,0.5126
6149,img_006149_label8,img_006149_label8,True,2099,21.6532,2099,22.6474,"[2099, 38459, 4594, 41801, 33331]","[21.6532, 21.2984, 16.1325, 13.8014, 9.1641]","[2099, 38459, 4594, 41801, 33331]","[22.6474, 22.2126, 16.8748, 14.6389, 9.5387]",5,5,[],[],False,25790,1.2992,38515,1.6707,"[25790, 38515, 16770, 30086, 27607]","[1.2992, 1.0958, 0.6683, 0.6589, 0.619]","[38515, 15554, 34321, 25790, 34491]","[1.6707, 1.1137, 1.0304, 0.8875, 0.8181]",2,2,"[16770, 27607, 30086]","[15554, 34321, 34491]",3.9866,1.1137,0.001331,15554,0.0,1.1137,1.1137,34491,0.1449,0.8181,0.6732,16770,0.6683,0.0,0.6683,34321,0.3823,1.0304,0.6481,10629,0.0098,0.5889,0.5791
