image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
3177,v_CricketShot_g14_c04.jpg,global,5,33331,8.2944,33331,8.3497,True,5,5
3177,v_CricketShot_g14_c04.jpg,patch88,1,41006,1.5298,23730,1.4271,False,3,
3177,v_CricketShot_g14_c04.jpg,patch88,2,38515,1.1693,38515,1.319,True,2,2
3177,v_CricketShot_g14_c04.jpg,patch88,3,25790,0.8872,41006,1.2665,False,5,1
3177,v_CricketShot_g14_c04.jpg,patch88,4,15007,0.8747,36131,1.0436,False,,5
3177,v_CricketShot_g14_c04.jpg,patch88,5,36131,0.822,25790,0.9837,False,4,3
3178,v_CricketShot_g14_c05.jpg,global,1,38459,20.3195,2099,20.5646,False,2,2
3178,v_CricketShot_g14_c05.jpg,global,2,2099,20.2866,38459,20.5176,False,1,1
3178,v_CricketShot_g14_c05.jpg,global,3,4594,15.7365,4594,15.9172,True,3,3
3178,v_CricketShot_g14_c05.jpg,global,4,41801,12.5916,41801,12.9015,True,4,4
3178,v_CricketShot_g14_c05.jpg,global,5,33331,8.3313,33331,8.3975,True,5,5
3178,v_CricketShot_g14_c05.jpg,patch88,1,11655,1.4634,11655,1.238,True,1,1
3178,v_CricketShot_g14_c05.jpg,patch88,2,38515,1.1635,38515,1.1431,True,2,2
3178,v_CricketShot_g14_c05.jpg,patch88,3,4105,1.1313,25790,1.0664,False,4,4
3178,v_CricketShot_g14_c05.jpg,patch88,4,25790,1.0944,4105,1.0177,False,3,3
3178,v_CricketShot_g14_c05.jpg,patch88,5,32845,0.8547,32845,0.892,True,5,5
3179,v_CricketShot_g14_c06.jpg,global,1,2099,20.9309,2099,21.1313,True,1,1
3179,v_CricketShot_g14_c06.jpg,global,2,38459,20.7926,38459,20.9563,True,2,2
3179,v_CricketShot_g14_c06.jpg,global,3,4594,16.3964,4594,16.4685,True,3,3
3179,v_CricketShot_g14_c06.jpg,global,4,41801,13.1588,41801,13.3861,True,4,4
3179,v_CricketShot_g14_c06.jpg,global,5,33331,8.5747,33331,8.6347,True,5,5
3179,v_CricketShot_g14_c06.jpg,patch88,1,26871,1.2907,26871,1.4348,True,1,1
3179,v_CricketShot_g14_c06.jpg,patch88,2,9555,1.2501,25740,1.4169,False,5,4
3179,v_CricketShot_g14_c06.jpg,patch88,3,11655,1.2293,11655,1.1629,True,3,3
3179,v_CricketShot_g14_c06.jpg,patch88,4,25740,1.2165,38515,1.158,False,2,5
3179,v_CricketShot_g14_c06.jpg,patch88,5,38515,1.1511,9555,1.0793,False,4,2
3180,v_CricketShot_g14_c07.jpg,global,1,2099,21.8768,2099,22.1351,True,1,1
3180,v_CricketShot_g14_c07.jpg,global,2,38459,21.463,38459,21.6535,True,2,2
3180,v_CricketShot_g14_c07.jpg,global,3,4594,17.2943,4594,17.4149,True,3,3
3180,v_CricketShot_g14_c07.jpg,global,4,41801,14.3174,41801,14.5825,True,4,4
3180,v_CricketShot_g14_c07.jpg,global,5,33331,8.8871,33331,8.9582,True,5,5
3180,v_CricketShot_g14_c07.jpg,patch88,1,11655,1.8645,11655,1.6685,True,1,1
3180,v_CricketShot_g14_c07.jpg,patch88,2,4105,1.7704,28942,1.4743,False,4,5
3180,v_CricketShot_g14_c07.jpg,patch88,3,38515,1.2808,17094,1.417,False,5,
3180,v_CricketShot_g14_c07.jpg,patch88,4,25790,1.201,4105,1.302,False,,2
3180,v_CricketShot_g14_c07.jpg,patch88,5,28942,1.1989,38515,1.2998,False,2,3
3181,v_CricketShot_g15_c01.jpg,global,1,2099,20.6157,2099,20.9595,True,1,1
3181,v_CricketShot_g15_c01.jpg,global,2,38459,20.5972,38459,20.9177,True,2,2
3181,v_CricketShot_g15_c01.jpg,global,3,4594,15.4403,4594,15.51,True,3,3
3181,v_CricketShot_g15_c01.jpg,global,4,41801,12.503,41801,12.7829,True,4,4
3181,v_CricketShot_g15_c01.jpg,global,5,33331,8.2498,33331,8.4104,True,5,5
3181,v_CricketShot_g15_c01.jpg,patch88,1,25790,1.3287,1444,1.4913,False,3,
3181,v_CricketShot_g15_c01.jpg,patch88,2,38515,1.2047,38515,1.1406,True,2,2
3181,v_CricketShot_g15_c01.jpg,patch88,3,36037,1.0025,25790,1.0984,False,,1
3181,v_CricketShot_g15_c01.jpg,patch88,4,28915,0.9155,27011,1.0307,False,,
3181,v_CricketShot_g15_c01.jpg,patch88,5,7743,0.8169,20717,0.9487,False,,
3182,v_CricketShot_g15_c02.jpg,global,1,2099,20.792,2099,21.0464,True,1,1
3182,v_CricketShot_g15_c02.jpg,global,2,38459,20.6244,38459,20.8592,True,2,2
3182,v_CricketShot_g15_c02.jpg,global,3,4594,15.741,4594,15.8121,True,3,3
3182,v_CricketShot_g15_c02.jpg,global,4,41801,12.8263,41801,13.0601,True,4,4
3182,v_CricketShot_g15_c02.jpg,global,5,33331,8.2493,33331,8.3949,True,5,5
3182,v_CricketShot_g15_c02.jpg,patch88,1,26468,1.3526,26468,1.3957,True,1,1
3182,v_CricketShot_g15_c02.jpg,patch88,2,39500,1.251,10642,1.2544,False,3,3
3182,v_CricketShot_g15_c02.jpg,patch88,3,10642,1.2009,39500,1.2478,False,2,2
3182,v_CricketShot_g15_c02.jpg,patch88,4,13177,1.1091,13177,1.0863,True,4,4
3182,v_CricketShot_g15_c02.jpg,patch88,5,36126,1.0817,36126,1.0397,True,5,5
3183,v_CricketShot_g15_c03.jpg,global,1,2099,20.0983,2099,20.4715,True,1,1
3183,v_CricketShot_g15_c03.jpg,global,2,38459,20.0947,38459,20.4665,True,2,2
3183,v_CricketShot_g15_c03.jpg,global,3,4594,15.0586,4594,15.1516,True,3,3
3183,v_CricketShot_g15_c03.jpg,global,4,41801,12.2151,41801,12.4887,True,4,4
3183,v_CricketShot_g15_c03.jpg,global,5,33331,7.9613,33331,8.1687,True,5,5
3183,v_CricketShot_g15_c03.jpg,patch88,1,20260,3.5766,20260,3.3352,True,1,1
3183,v_CricketShot_g15_c03.jpg,patch88,2,38515,1.5328,38515,1.4959,True,2,2
3183,v_CricketShot_g15_c03.jpg,patch88,3,18310,1.458,25790,1.4069,False,4,4
3183,v_CricketShot_g15_c03.jpg,patch88,4,25790,1.4144,18310,1.3834,False,3,3
3183,v_CricketShot_g15_c03.jpg,patch88,5,30821,1.1333,30821,1.0126,True,5,5
3184,v_CricketShot_g15_c04.jpg,global,1,38459,19.9644,38459,20.2906,True,1,1
3184,v_CricketShot_g15_c04.jpg,global,2,2099,19.8304,2099,20.1645,True,2,2
3184,v_CricketShot_g15_c04.jpg,global,3,4594,14.7116,4594,14.7575,True,3,3
3184,v_CricketShot_g15_c04.jpg,global,4,41801,11.7355,41801,12.0413,True,4,4
3184,v_CricketShot_g15_c04.jpg,global,5,33331,7.929,33331,8.1071,True,5,5
3184,v_CricketShot_g15_c04.jpg,patch88,1,20260,3.2997,20260,3.1485,True,1,1
3184,v_CricketShot_g15_c04.jpg,patch88,2,38515,1.4481,38515,1.4016,True,2,2
3184,v_CricketShot_g15_c04.jpg,patch88,3,25790,1.3388,25790,1.335,True,3,3
3184,v_CricketShot_g15_c04.jpg,patch88,4,18310,1.0601,18310,0.9987,True,4,4
3184,v_CricketShot_g15_c04.jpg,patch88,5,16920,0.9524,16920,0.9662,True,5,5
3185,v_CricketShot_g15_c05.jpg,global,1,2099,20.8277,2099,21.1733,True,1,1
3185,v_CricketShot_g15_c05.jpg,global,2,38459,20.739,38459,21.0607,True,2,2
3185,v_CricketShot_g15_c05.jpg,global,3,4594,15.6583,4594,15.768,True,3,3
3185,v_CricketShot_g15_c05.jpg,global,4,41801,12.6079,41801,12.916,True,4,4
3185,v_CricketShot_g15_c05.jpg,global,5,33331,8.3598,33331,8.5403,True,5,5
3185,v_CricketShot_g15_c05.jpg,patch88,1,20260,3.7708,20260,3.5934,True,1,1
3185,v_CricketShot_g15_c05.jpg,patch88,2,38515,1.3945,38515,1.3744,True,2,2
3185,v_CricketShot_g15_c05.jpg,patch88,3,25790,1.3077,25790,1.3034,True,3,3
3185,v_CricketShot_g15_c05.jpg,patch88,4,30821,1.0393,29095,0.9579,False,5,
3185,v_CricketShot_g15_c05.jpg,patch88,5,18310,0.9582,30821,0.9562,False,,4
3186,v_CricketShot_g15_c06.jpg,global,1,38459,20.1525,38459,20.4205,True,1,1
3186,v_CricketShot_g15_c06.jpg,global,2,2099,20.1266,2099,20.3883,True,2,2
3186,v_CricketShot_g15_c06.jpg,global,3,4594,15.1441,4594,15.1652,True,3,3
3186,v_CricketShot_g15_c06.jpg,global,4,41801,12.2001,41801,12.4034,True,4,4
3186,v_CricketShot_g15_c06.jpg,global,5,33331,8.032,33331,8.1768,True,5,5
3186,v_CricketShot_g15_c06.jpg,patch88,1,20260,3.9079,20260,3.8808,True,1,1
3186,v_CricketShot_g15_c06.jpg,patch88,2,38515,1.4763,38515,1.4793,True,2,2
3186,v_CricketShot_g15_c06.jpg,patch88,3,25790,1.3306,25790,1.3559,True,3,3
3186,v_CricketShot_g15_c06.jpg,patch88,4,30821,1.0539,18310,1.0199,False,5,5
3186,v_CricketShot_g15_c06.jpg,patch88,5,18310,1.003,30821,0.9487,False,4,4
3187,v_CricketShot_g15_c07.jpg,global,1,2099,20.4193,2099,20.7723,True,1,1
3187,v_CricketShot_g15_c07.jpg,global,2,38459,20.373,38459,20.7287,True,2,2
3187,v_CricketShot_g15_c07.jpg,global,3,4594,15.2813,4594,15.3264,True,3,3
3187,v_CricketShot_g15_c07.jpg,global,4,41801,12.376,41801,12.6592,True,4,4
3187,v_CricketShot_g15_c07.jpg,global,5,33331,8.0775,33331,8.2749,True,5,5
3187,v_CricketShot_g15_c07.jpg,patch88,1,20260,4.0905,20260,4.0268,True,1,1
3187,v_CricketShot_g15_c07.jpg,patch88,2,38515,1.5071,38515,1.4994,True,2,2
3187,v_CricketShot_g15_c07.jpg,patch88,3,25790,1.3204,25790,1.3241,True,3,3
3187,v_CricketShot_g15_c07.jpg,patch88,4,30821,1.199,30821,1.0632,True,4,4
3187,v_CricketShot_g15_c07.jpg,patch88,5,18310,0.9997,18310,0.9915,True,5,5
3188,v_CricketShot_g16_c01.jpg,global,1,2099,19.798,38459,19.8269,False,2,2
3188,v_CricketShot_g16_c01.jpg,global,2,38459,19.7631,2099,19.8209,False,1,1
3188,v_CricketShot_g16_c01.jpg,global,3,4594,15.0499,4594,14.9729,True,3,3
3188,v_CricketShot_g16_c01.jpg,global,4,41801,12.2257,41801,12.2515,True,4,4
3188,v_CricketShot_g16_c01.jpg,global,5,33331,7.69,33331,7.7503,True,5,5
3188,v_CricketShot_g16_c01.jpg,patch88,1,38515,1.4186,38515,1.3623,True,1,1
3188,v_CricketShot_g16_c01.jpg,patch88,2,34403,1.3274,34403,1.1325,True,2,2
3188,v_CricketShot_g16_c01.jpg,patch88,3,25790,1.0262,25790,1.0444,True,3,3
3188,v_CricketShot_g16_c01.jpg,patch88,4,29095,0.9728,46026,0.9644,False,5,5
3188,v_CricketShot_g16_c01.jpg,patch88,5,46026,0.8658,29095,0.9574,False,4,4
3189,v_CricketShot_g16_c02.jpg,global,1,38459,19.5896,38459,19.8335,True,1,1
3189,v_CricketShot_g16_c02.jpg,global,2,2099,19.4896,2099,19.7673,True,2,2
3189,v_CricketShot_g16_c02.jpg,global,3,4594,14.6587,4594,14.8349,True,3,3
3189,v_CricketShot_g16_c02.jpg,global,4,41801,11.8216,41801,12.1116,True,4,4
3189,v_CricketShot_g16_c02.jpg,global,5,33331,7.5854,33331,7.7224,True,5,5
3189,v_CricketShot_g16_c02.jpg,patch88,1,13248,1.6374,13248,1.7933,True,1,1
3189,v_CricketShot_g16_c02.jpg,patch88,2,38515,1.4385,38515,1.4307,True,2,2
3189,v_CricketShot_g16_c02.jpg,patch88,3,34403,0.9951,25790,1.0142,False,,4
3189,v_CricketShot_g16_c02.jpg,patch88,4,25790,0.9913,12327,0.9224,False,3,
3189,v_CricketShot_g16_c02.jpg,patch88,5,24930,0.9841,24930,0.9132,True,5,5
3190,v_CricketShot_g16_c03.jpg,global,1,38459,19.2338,38459,19.4191,True,1,1
3190,v_CricketShot_g16_c03.jpg,global,2,2099,19.1677,2099,19.3407,True,2,2
3190,v_CricketShot_g16_c03.jpg,global,3,4594,14.4461,4594,14.4926,True,3,3
3190,v_CricketShot_g16_c03.jpg,global,4,41801,11.5173,41801,11.6527,True,4,4
3190,v_CricketShot_g16_c03.jpg,global,5,8403,7.3792,33331,7.5056,False,,
3190,v_CricketShot_g16_c03.jpg,patch88,1,34403,1.3313,34403,1.2499,True,1,1
3190,v_CricketShot_g16_c03.jpg,patch88,2,6493,1.1877,6493,1.1593,True,2,2
3190,v_CricketShot_g16_c03.jpg,patch88,3,45964,1.0708,38515,1.0811,False,4,4
3190,v_CricketShot_g16_c03.jpg,patch88,4,38515,1.0639,45964,1.0146,False,3,3
3190,v_CricketShot_g16_c03.jpg,patch88,5,25790,0.866,24930,0.9334,False,,
3191,v_CricketShot_g16_c04.jpg,global,1,2099,19.7399,2099,19.8527,True,1,1
3191,v_CricketShot_g16_c04.jpg,global,2,38459,19.7164,38459,19.8451,True,2,2
3191,v_CricketShot_g16_c04.jpg,global,3,4594,15.0934,4594,15.0818,True,3,3
3191,v_CricketShot_g16_c04.jpg,global,4,41801,12.1804,41801,12.2916,True,4,4
3191,v_CricketShot_g16_c04.jpg,global,5,33331,7.5597,33331,7.6631,True,5,5
3191,v_CricketShot_g16_c04.jpg,patch88,1,13248,1.7672,38515,1.5303,False,2,2
3191,v_CricketShot_g16_c04.jpg,patch88,2,38515,1.4905,13248,1.4987,False,1,1
3191,v_CricketShot_g16_c04.jpg,patch88,3,32852,1.1887,32852,1.0052,True,3,3
3191,v_CricketShot_g16_c04.jpg,patch88,4,25790,0.9002,29095,0.9058,False,5,5
3191,v_CricketShot_g16_c04.jpg,patch88,5,29095,0.8219,25790,0.8914,False,4,4
3192,v_CricketShot_g16_c05.jpg,global,1,38459,19.6124,2099,19.8325,False,2,2
3192,v_CricketShot_g16_c05.jpg,global,2,2099,19.5956,38459,19.8281,False,1,1
3192,v_CricketShot_g16_c05.jpg,global,3,4594,14.8347,4594,14.9577,True,3,3
3192,v_CricketShot_g16_c05.jpg,global,4,41801,11.9918,41801,12.2521,True,4,4
3192,v_CricketShot_g16_c05.jpg,global,5,33331,7.514,33331,7.6627,True,5,5
3192,v_CricketShot_g16_c05.jpg,patch88,1,38515,1.5207,38515,1.4923,True,1,1
3192,v_CricketShot_g16_c05.jpg,patch88,2,25517,1.4254,25790,1.1197,False,3,3
3192,v_CricketShot_g16_c05.jpg,patch88,3,25790,1.1276,25517,0.9552,False,2,2
3192,v_CricketShot_g16_c05.jpg,patch88,4,6493,1.0262,6493,0.898,True,4,4
3192,v_CricketShot_g16_c05.jpg,patch88,5,1764,0.8586,13248,0.8525,False,,
3193,v_CricketShot_g16_c06.jpg,global,1,2099,20.5388,2099,20.6367,True,1,1
3193,v_CricketShot_g16_c06.jpg,global,2,38459,20.3147,38459,20.4657,True,2,2
3193,v_CricketShot_g16_c06.jpg,global,3,4594,15.7551,4594,15.7137,True,3,3
3193,v_CricketShot_g16_c06.jpg,global,4,41801,12.9723,41801,13.0268,True,4,4
3193,v_CricketShot_g16_c06.jpg,global,5,33331,7.8934,33331,8.0134,True,5,5
3193,v_CricketShot_g16_c06.jpg,patch88,1,13248,2.3857,13248,2.0843,True,1,1
3193,v_CricketShot_g16_c06.jpg,patch88,2,38515,1.4936,38515,1.4149,True,2,2
3193,v_CricketShot_g16_c06.jpg,patch88,3,25790,0.9861,25790,0.9569,True,3,3
3193,v_CricketShot_g16_c06.jpg,patch88,4,6493,0.9799,6493,0.8813,True,4,4
3193,v_CricketShot_g16_c06.jpg,patch88,5,34321,0.8336,29095,0.7749,False,,
3194,v_CricketShot_g16_c07.jpg,global,1,2099,20.5632,2099,21.0064,True,1,1
3194,v_CricketShot_g16_c07.jpg,global,2,38459,20.3019,38459,20.6971,True,2,2
3194,v_CricketShot_g16_c07.jpg,global,3,4594,15.9713,4594,16.178,True,3,3
3194,v_CricketShot_g16_c07.jpg,global,4,41801,13.042,41801,13.51,True,4,4
3194,v_CricketShot_g16_c07.jpg,global,5,33331,7.7582,33331,7.9711,True,5,5
3194,v_CricketShot_g16_c07.jpg,patch88,1,38515,1.5748,38515,1.4188,True,1,1
3194,v_CricketShot_g16_c07.jpg,patch88,2,34238,0.9416,25790,0.7982,False,,5
3194,v_CricketShot_g16_c07.jpg,patch88,3,34321,0.7829,34321,0.7527,True,3,3
3194,v_CricketShot_g16_c07.jpg,patch88,4,6493,0.7448,6493,0.7313,True,4,4
3194,v_CricketShot_g16_c07.jpg,patch88,5,25790,0.7306,29095,0.6623,False,2,
3195,v_CricketShot_g17_c01.jpg,global,1,2099,20.2022,38459,20.3745,False,2,2
3195,v_CricketShot_g17_c01.jpg,global,2,38459,20.1774,2099,20.3403,False,1,1
3195,v_CricketShot_g17_c01.jpg,global,3,4594,15.2886,4594,15.1809,True,3,3
3195,v_CricketShot_g17_c01.jpg,global,4,41801,12.4639,41801,12.5674,True,4,4
3195,v_CricketShot_g17_c01.jpg,global,5,33331,7.9345,33331,8.0708,True,5,5
3195,v_CricketShot_g17_c01.jpg,patch88,1,33654,1.3669,33654,1.2945,True,1,1
3195,v_CricketShot_g17_c01.jpg,patch88,2,31567,1.2278,31567,1.2429,True,2,2
3195,v_CricketShot_g17_c01.jpg,patch88,3,25790,1.1139,25790,1.0719,True,3,3
3195,v_CricketShot_g17_c01.jpg,patch88,4,38515,1.099,38515,1.0052,True,4,4
3195,v_CricketShot_g17_c01.jpg,patch88,5,10642,1.0301,10171,0.9973,False,,
3196,v_CricketShot_g17_c02.jpg,global,1,2099,20.6231,2099,20.9313,True,1,1
3196,v_CricketShot_g17_c02.jpg,global,2,38459,20.3804,38459,20.6709,True,2,2
3196,v_CricketShot_g17_c02.jpg,global,3,4594,15.9116,4594,16.0637,True,3,3
3196,v_CricketShot_g17_c02.jpg,global,4,41801,13.0378,41801,13.3335,True,4,4
3196,v_CricketShot_g17_c02.jpg,global,5,33331,7.9905,33331,8.1739,True,5,5
3196,v_CricketShot_g17_c02.jpg,patch88,1,19595,1.2241,48202,1.3658,False,2,2
3196,v_CricketShot_g17_c02.jpg,patch88,2,48202,1.217,19595,1.2906,False,1,1
3196,v_CricketShot_g17_c02.jpg,patch88,3,7662,1.1366,38515,1.1076,False,4,4
3196,v_CricketShot_g17_c02.jpg,patch88,4,38515,1.1115,7662,1.0884,False,3,3
3196,v_CricketShot_g17_c02.jpg,patch88,5,14778,0.9644,19005,1.0609,False,,
3197,v_CricketShot_g17_c03.jpg,global,1,2099,19.5028,2099,19.8667,True,1,1
3197,v_CricketShot_g17_c03.jpg,global,2,38459,19.4485,38459,19.7769,True,2,2
3197,v_CricketShot_g17_c03.jpg,global,3,4594,14.9609,4594,15.1561,True,3,3
3197,v_CricketShot_g17_c03.jpg,global,4,41801,12.0142,41801,12.3307,True,4,4
3197,v_CricketShot_g17_c03.jpg,global,5,33331,7.469,33331,7.6618,True,5,5
3197,v_CricketShot_g17_c03.jpg,patch88,1,10642,2.0641,10642,1.8697,True,1,1
3197,v_CricketShot_g17_c03.jpg,patch88,2,40803,1.4549,38515,1.3018,False,3,3
3197,v_CricketShot_g17_c03.jpg,patch88,3,38515,1.3213,40803,1.2329,False,2,2
3197,v_CricketShot_g17_c03.jpg,patch88,4,40429,1.0581,26468,1.09,False,5,
3197,v_CricketShot_g17_c03.jpg,patch88,5,25790,1.0317,40429,1.0564,False,,4
3198,v_CricketShot_g17_c04.jpg,global,1,2099,20.8167,2099,21.0544,True,1,1
3198,v_CricketShot_g17_c04.jpg,global,2,38459,20.5182,38459,20.7465,True,2,2
3198,v_CricketShot_g17_c04.jpg,global,3,4594,16.0785,4594,16.1364,True,3,3
3198,v_CricketShot_g17_c04.jpg,global,4,41801,13.2681,41801,13.4762,True,4,4
3198,v_CricketShot_g17_c04.jpg,global,5,33331,8.0432,33331,8.1966,True,5,5
3198,v_CricketShot_g17_c04.jpg,patch88,1,38515,1.5069,38515,1.4347,True,1,1
3198,v_CricketShot_g17_c04.jpg,patch88,2,34403,0.9757,34403,1.0264,True,2,2
3198,v_CricketShot_g17_c04.jpg,patch88,3,46026,0.8997,29095,0.8676,False,4,4
3198,v_CricketShot_g17_c04.jpg,patch88,4,29095,0.8528,46026,0.8587,False,3,3
3198,v_CricketShot_g17_c04.jpg,patch88,5,5938,0.7973,23656,0.7763,False,,
3199,v_CricketShot_g17_c05.jpg,global,1,2099,20.5195,2099,20.7545,True,1,1
3199,v_CricketShot_g17_c05.jpg,global,2,38459,20.2278,38459,20.4893,True,2,2
3199,v_CricketShot_g17_c05.jpg,global,3,4594,15.8512,4594,15.9051,True,3,3
3199,v_CricketShot_g17_c05.jpg,global,4,41801,12.9235,41801,13.0911,True,4,4
3199,v_CricketShot_g17_c05.jpg,global,5,33331,7.8706,33331,8.0682,True,5,5
3199,v_CricketShot_g17_c05.jpg,patch88,1,39500,3.1219,39500,2.7566,True,1,1
3199,v_CricketShot_g17_c05.jpg,patch88,2,38515,1.3971,38515,1.383,True,2,2
3199,v_CricketShot_g17_c05.jpg,patch88,3,25790,1.3287,25790,1.3691,True,3,3
3199,v_CricketShot_g17_c05.jpg,patch88,4,32470,0.9248,32470,0.9747,True,4,4
3199,v_CricketShot_g17_c05.jpg,patch88,5,22895,0.7979,26468,0.7983,False,,
3200,v_CricketShot_g17_c06.jpg,global,1,38459,18.9068,38459,19.1131,True,1,1
3200,v_CricketShot_g17_c06.jpg,global,2,2099,18.7103,2099,18.8637,True,2,2
3200,v_CricketShot_g17_c06.jpg,global,3,4594,14.1063,4594,14.062,True,3,3
3200,v_CricketShot_g17_c06.jpg,global,4,41801,10.8171,41801,10.91,True,4,4
3200,v_CricketShot_g17_c06.jpg,global,5,33331,7.3188,33331,7.488,True,5,5
3200,v_CricketShot_g17_c06.jpg,patch88,1,39500,4.2871,39500,4.2569,True,1,1
3200,v_CricketShot_g17_c06.jpg,patch88,2,38515,1.1726,38515,1.1829,True,2,2
3200,v_CricketShot_g17_c06.jpg,patch88,3,8906,1.046,8906,1.0061,True,3,3
3200,v_CricketShot_g17_c06.jpg,patch88,4,25790,0.8769,25790,0.9011,True,4,4
3200,v_CricketShot_g17_c06.jpg,patch88,5,11081,0.6841,46446,0.6777,False,,
3201,v_CricketShot_g18_c01.jpg,global,1,2099,20.9556,2099,21.1304,True,1,1
3201,v_CricketShot_g18_c01.jpg,global,2,38459,20.7123,38459,20.913,True,2,2
3201,v_CricketShot_g18_c01.jpg,global,3,4594,15.9766,4594,15.9816,True,3,3
3201,v_CricketShot_g18_c01.jpg,global,4,41801,13.1409,41801,13.2442,True,4,4
3201,v_CricketShot_g18_c01.jpg,global,5,33331,8.3304,33331,8.52,True,5,5
3201,v_CricketShot_g18_c01.jpg,patch88,1,38515,1.576,38515,1.4972,True,1,1
3201,v_CricketShot_g18_c01.jpg,patch88,2,13248,1.4837,13248,1.1468,True,2,2
3201,v_CricketShot_g18_c01.jpg,patch88,3,23656,1.1316,23656,1.1464,True,3,3
3201,v_CricketShot_g18_c01.jpg,patch88,4,34321,0.9356,34321,0.9142,True,4,4
3201,v_CricketShot_g18_c01.jpg,patch88,5,29095,0.9125,29095,0.8899,True,5,5
3202,v_CricketShot_g18_c02.jpg,global,1,38459,20.1607,38459,20.3684,True,1,1
3202,v_CricketShot_g18_c02.jpg,global,2,2099,20.1606,2099,20.3412,True,2,2
3202,v_CricketShot_g18_c02.jpg,global,3,4594,15.2366,4594,15.2345,True,3,3
3202,v_CricketShot_g18_c02.jpg,global,4,41801,12.3809,41801,12.5417,True,4,4
3202,v_CricketShot_g18_c02.jpg,global,5,33331,8.0097,33331,8.2007,True,5,5
3202,v_CricketShot_g18_c02.jpg,patch88,1,38515,1.4978,38515,1.4235,True,1,1
3202,v_CricketShot_g18_c02.jpg,patch88,2,29095,0.9093,29095,0.9394,True,2,2
3202,v_CricketShot_g18_c02.jpg,patch88,3,34321,0.8902,34321,0.8445,True,3,3
3202,v_CricketShot_g18_c02.jpg,patch88,4,25790,0.7941,25790,0.8135,True,4,4
3202,v_CricketShot_g18_c02.jpg,patch88,5,12959,0.6688,12959,0.6504,True,5,5
3203,v_CricketShot_g18_c03.jpg,global,1,2099,19.9049,38459,19.9736,False,2,2
3203,v_CricketShot_g18_c03.jpg,global,2,38459,19.9012,2099,19.936,False,1,1
3203,v_CricketShot_g18_c03.jpg,global,3,4594,14.9778,4594,14.863,True,3,3
3203,v_CricketShot_g18_c03.jpg,global,4,41801,12.1665,41801,12.1604,True,4,4
3203,v_CricketShot_g18_c03.jpg,global,5,33331,7.9095,33331,7.9982,True,5,5
3203,v_CricketShot_g18_c03.jpg,patch88,1,10278,2.5107,10278,1.9801,True,1,1
3203,v_CricketShot_g18_c03.jpg,patch88,2,38515,1.4487,38515,1.3885,True,2,2
3203,v_CricketShot_g18_c03.jpg,patch88,3,18222,1.1403,16521,1.094,False,,4
3203,v_CricketShot_g18_c03.jpg,patch88,4,16521,1.1311,34321,1.0605,False,3,5
3203,v_CricketShot_g18_c03.jpg,patch88,5,34321,1.0201,29095,1.0397,False,4,
3204,v_CricketShot_g18_c04.jpg,global,1,38459,18.9593,38459,19.4121,True,1,1
3204,v_CricketShot_g18_c04.jpg,global,2,2099,18.8326,2099,19.3574,True,2,2
3204,v_CricketShot_g18_c04.jpg,global,3,4594,14.219,4594,14.5782,True,3,3
3204,v_CricketShot_g18_c04.jpg,global,4,41801,11.1219,41801,11.692,True,4,4
3204,v_CricketShot_g18_c04.jpg,global,5,33331,7.3801,33331,7.6517,True,5,5
3204,v_CricketShot_g18_c04.jpg,patch88,1,38515,1.5783,38515,1.4383,True,1,1
3204,v_CricketShot_g18_c04.jpg,patch88,2,34321,1.1409,34321,1.0978,True,2,2
3204,v_CricketShot_g18_c04.jpg,patch88,3,29095,0.9681,29095,1.0074,True,3,3
3204,v_CricketShot_g18_c04.jpg,patch88,4,5938,0.8349,25790,0.8495,False,5,5
3204,v_CricketShot_g18_c04.jpg,patch88,5,25790,0.6945,5938,0.7331,False,4,4
3205,v_CricketShot_g18_c05.jpg,global,1,38459,19.4628,38459,19.7247,True,1,1
3205,v_CricketShot_g18_c05.jpg,global,2,2099,19.2494,2099,19.4896,True,2,2
3205,v_CricketShot_g18_c05.jpg,global,3,4594,14.3166,4594,14.3675,True,3,3
3205,v_CricketShot_g18_c05.jpg,global,4,41801,11.3633,41801,11.5698,True,4,4
3205,v_CricketShot_g18_c05.jpg,global,5,33331,7.6003,33331,7.8045,True,5,5
3205,v_CricketShot_g18_c05.jpg,patch88,1,13248,1.862,13248,1.674,True,1,1
3205,v_CricketShot_g18_c05.jpg,patch88,2,38515,1.4497,38515,1.3361,True,2,2
3205,v_CricketShot_g18_c05.jpg,patch88,3,34321,0.9269,9046,0.893,False,4,4
3205,v_CricketShot_g18_c05.jpg,patch88,4,9046,0.9234,34321,0.8842,False,3,3
3205,v_CricketShot_g18_c05.jpg,patch88,5,5938,0.8979,5938,0.7856,True,5,5
3206,v_CricketShot_g19_c01.jpg,global,1,2099,21.3003,2099,21.4681,True,1,1
3206,v_CricketShot_g19_c01.jpg,global,2,38459,20.8861,38459,21.1037,True,2,2
3206,v_CricketShot_g19_c01.jpg,global,3,4594,16.5615,4594,16.5713,True,3,3
3206,v_CricketShot_g19_c01.jpg,global,4,41801,13.5792,41801,13.7507,True,4,4
3206,v_CricketShot_g19_c01.jpg,global,5,33331,8.3489,33331,8.4918,True,5,5
3206,v_CricketShot_g19_c01.jpg,patch88,1,13248,1.3167,13248,1.3555,True,1,1
