image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
500,v_BabyCrawling_g19_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g19_c04.jpg,False,38459,19.8765,2099,20.1607,"[38459, 2099, 4594, 41801, 33331]","[19.8765, 19.8547, 15.4165, 12.0735, 8.0394]","[2099, 38459, 4594, 41801, 33331]","[20.1607, 20.1183, 15.5357, 12.3956, 8.1733]",5,5,[],[],True,38515,1.2404,38515,1.146,"[38515, 32718, 31540, 25790, 25702]","[1.2404, 1.0949, 0.9392, 0.9313, 0.7224]","[38515, 32718, 31540, 25790, 25702]","[1.146, 1.0511, 0.9816, 0.8816, 0.6468]",5,5,[],[],0.8869,0.3437,0.00022,6718,0.0,0.3437,0.3437,38110,0.5593,0.3514,0.2079,4258,0.0977,0.2496,0.152,14665,0.2136,0.3605,0.1469,22243,0.0434,0.1887,0.1453
501,v_BabyCrawling_g19_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g19_c05.jpg,True,2099,21.6178,2099,21.7084,"[2099, 38459, 4594, 41801, 33331]","[21.6178, 21.1323, 17.1424, 13.8891, 8.6876]","[2099, 38459, 4594, 41801, 33331]","[21.7084, 21.2144, 17.1286, 13.9505, 8.7507]",5,5,[],[],True,25790,1.6827,25790,1.6968,"[25790, 2346, 42219, 38515, 18394]","[1.6827, 1.5296, 1.4499, 1.2749, 1.2228]","[25790, 26652, 29151, 42219, 2346]","[1.6968, 1.4427, 1.4281, 1.4213, 1.3808]",3,3,"[18394, 38515]","[26652, 29151]",1.0082,0.256,0.000275,29151,1.1721,1.4281,0.256,26652,1.2173,1.4427,0.2254,21846,0.112,0.314,0.202,47985,0.2478,0.443,0.1953,37971,0.1871,0.3724,0.1854
502,v_BabyCrawling_g20_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c01.jpg,True,2099,20.3447,2099,20.4287,"[2099, 38459, 4594, 41801, 33331]","[20.3447, 20.2081, 15.7721, 12.546, 8.2747]","[2099, 38459, 4594, 41801, 33331]","[20.4287, 20.3016, 15.7128, 12.6229, 8.3325]",5,5,[],[],True,38085,1.9977,38085,1.9444,"[38085, 38515, 10278, 44339, 29095]","[1.9977, 1.5362, 1.346, 1.0238, 0.9778]","[38085, 38515, 10278, 44339, 34321]","[1.9444, 1.5226, 1.5088, 1.0644, 1.0088]",4,4,[29095],[34321],1.0867,0.3241,0.000286,38617,0.1994,0.5235,0.3241,3477,0.5374,0.2806,0.2568,32891,0.3916,0.1576,0.234,13177,0.683,0.867,0.184,30785,0.1683,0.3492,0.1808
503,v_BabyCrawling_g20_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c02.jpg,True,2099,21.3829,2099,21.5097,"[2099, 38459, 4594, 41801, 33331]","[21.3829, 21.0741, 16.6964, 13.4032, 8.701]","[2099, 38459, 4594, 41801, 33331]","[21.5097, 21.1936, 16.661, 13.4955, 8.761]",5,5,[],[],True,38515,1.336,38515,1.4095,"[38515, 27337, 25790, 34321, 21113]","[1.336, 1.1092, 1.0645, 0.8658, 0.6578]","[38515, 25790, 27337, 34321, 40545]","[1.4095, 1.1061, 0.8959, 0.8786, 0.6482]",4,4,[21113],[40545],1.0029,0.4112,0.000247,7350,0.1828,0.594,0.4112,9539,0.3465,0.5612,0.2147,27337,1.1092,0.8959,0.2133,26076,0.2466,0.0594,0.1872,47037,0.4195,0.6017,0.1822
504,v_BabyCrawling_g20_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c03.jpg,True,2099,22.1068,2099,22.4444,"[2099, 38459, 4594, 41801, 33331]","[22.1068, 21.4445, 17.4167, 14.0165, 8.9286]","[2099, 38459, 4594, 41801, 33331]","[22.4444, 21.7733, 17.5852, 14.3579, 9.124]",5,5,[],[],True,38515,1.2245,38515,1.2499,"[38515, 25790, 21113, 29095, 42837]","[1.2245, 0.9367, 0.8904, 0.8351, 0.7928]","[38515, 25790, 29095, 19319, 21113]","[1.2499, 0.9189, 0.9058, 0.8242, 0.8193]",4,4,[42837],[19319],1.0228,0.4341,0.000226,8491,0.1941,0.6282,0.4341,7350,0.2517,0.0,0.2517,21879,0.0,0.2228,0.2228,33302,0.3877,0.1807,0.207,11716,0.1916,0.0,0.1916
505,v_BabyCrawling_g20_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c04.jpg,True,2099,21.9649,2099,22.1686,"[2099, 38459, 4594, 41801, 33331]","[21.9649, 21.3626, 17.2141, 13.9588, 8.8711]","[2099, 38459, 4594, 41801, 33331]","[22.1686, 21.5622, 17.2642, 14.1241, 9.0115]",5,5,[],[],True,11341,1.4585,11341,1.402,"[11341, 33418, 41515, 25790, 29151]","[1.4585, 1.4463, 1.3301, 1.0199, 0.856]","[11341, 33418, 41515, 25790, 29151]","[1.402, 1.3287, 1.2872, 0.9402, 0.8729]",5,5,[],[],0.6059,0.1603,0.000117,2406,0.5761,0.7364,0.1603,22115,0.6408,0.4881,0.1527,38617,0.6014,0.452,0.1493,37390,0.2635,0.1301,0.1334,38168,0.5633,0.4325,0.1308
506,v_BabyCrawling_g20_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c05.jpg,True,2099,21.897,2099,22.1387,"[2099, 38459, 4594, 41801, 33331]","[21.897, 21.3102, 17.1809, 13.9209, 8.8156]","[2099, 38459, 4594, 41801, 33331]","[22.1387, 21.5732, 17.2206, 14.108, 8.9896]",5,5,[],[],True,38515,1.1821,38515,1.3339,"[38515, 19319, 46429, 25790, 29095]","[1.1821, 1.096, 0.9941, 0.8952, 0.8306]","[38515, 25790, 19319, 29095, 34321]","[1.3339, 1.042, 1.005, 0.9428, 0.7932]",4,4,[46429],[34321],1.6679,0.6225,0.000426,8491,0.1656,0.7881,0.6225,16228,0.4712,0.0,0.4712,21879,0.0153,0.4559,0.4405,32327,0.4332,0.1617,0.2715,46429,0.9941,0.7347,0.2594
507,v_BabyCrawling_g20_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c06.jpg,True,2099,22.1316,2099,22.2414,"[2099, 38459, 4594, 41801, 33331]","[22.1316, 21.5346, 17.3392, 14.1018, 8.9263]","[2099, 38459, 4594, 41801, 33331]","[22.2414, 21.6868, 17.2637, 14.1782, 9.0685]",5,5,[],[],True,38515,1.4108,38515,1.4053,"[38515, 25790, 8781, 34321, 19319]","[1.4108, 1.0833, 1.0253, 0.9698, 0.8075]","[38515, 8781, 25790, 34321, 19319]","[1.4053, 1.3168, 1.128, 0.9207, 0.8322]",5,5,[],[],1.2285,0.4759,0.000277,9889,0.6458,0.1699,0.4759,8781,1.0253,1.3168,0.2915,34125,0.2868,0.0228,0.264,22758,0.4561,0.715,0.2588,36663,0.1877,0.4219,0.2341
508,v_BabyCrawling_g20_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g20_c07.jpg,True,38459,18.9187,38459,19.3469,"[38459, 2099, 4594, 41801, 33331]","[18.9187, 18.7051, 14.211, 10.5445, 7.6909]","[38459, 2099, 4594, 41801, 33331]","[19.3469, 19.1595, 14.4801, 10.9437, 7.9402]",5,5,[],[],True,38515,1.1928,38515,1.192,"[38515, 25790, 48862, 21113, 34321]","[1.1928, 1.0438, 0.9891, 0.987, 0.9693]","[38515, 25790, 21113, 34321, 48862]","[1.192, 0.9639, 0.9388, 0.9346, 0.7643]",5,5,[],[],1.2758,0.3274,0.00033,38888,0.3542,0.0268,0.3274,26159,0.3049,0.0,0.3049,25173,0.2835,0.0,0.2835,22758,0.0,0.2645,0.2645,11716,0.3747,0.1362,0.2385
509,v_BabyCrawling_g21_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g21_c01.jpg,True,38459,18.6683,38459,18.7918,"[38459, 2099, 4594, 41801, 39589]","[18.6683, 18.3825, 14.0778, 11.0897, 7.6832]","[38459, 2099, 4594, 41801, 33331]","[18.7918, 18.5379, 14.1251, 11.2097, 7.6065]",4,4,[39589],[33331],False,48010,1.4287,47628,1.0593,"[48010, 14584, 47628, 13987, 38515]","[1.4287, 1.2027, 0.8976, 0.8584, 0.8526]","[47628, 48010, 30766, 25790, 38515]","[1.0593, 0.7913, 0.7721, 0.7601, 0.7577]",3,3,"[13987, 14584]","[25790, 30766]",1.8692,0.8325,0.000401,13987,0.8584,0.0259,0.8325,14584,1.2027,0.4117,0.791,48010,1.4287,0.7913,0.6373,42533,0.376,0.0352,0.3409,8106,0.3349,0.0,0.3349
510,v_BabyCrawling_g21_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g21_c02.jpg,True,2099,20.2316,2099,20.4043,"[2099, 38459, 4594, 41801, 33331]","[20.2316, 20.1196, 15.8742, 12.9861, 8.2124]","[2099, 38459, 4594, 41801, 33331]","[20.4043, 20.2647, 15.9092, 13.1476, 8.2918]",5,5,[],[],False,38515,1.5071,14584,1.8738,"[38515, 14584, 34321, 25790, 29095]","[1.5071, 1.1937, 0.9683, 0.9173, 0.8279]","[14584, 38515, 34321, 25790, 29095]","[1.8738, 1.4341, 0.9981, 0.8302, 0.8069]",5,5,[],[],1.6314,0.6801,0.000458,14584,1.1937,1.8738,0.6801,4840,0.0113,0.292,0.2807,48287,0.2772,0.0,0.2772,20375,0.4441,0.1674,0.2768,20539,0.0,0.2669,0.2669
511,v_BabyCrawling_g21_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g21_c03.jpg,True,2099,21.1886,2099,21.3225,"[2099, 38459, 4594, 41801, 33331]","[21.1886, 20.8424, 16.6508, 13.9541, 8.4961]","[2099, 38459, 4594, 41801, 33331]","[21.3225, 20.9784, 16.6106, 14.0363, 8.582]",5,5,[],[],True,38085,1.358,38085,1.4807,"[38085, 38515, 36445, 6346, 3089]","[1.358, 1.2169, 1.2042, 0.9264, 0.9129]","[38085, 38515, 6346, 36445, 27326]","[1.4807, 1.2066, 1.1921, 0.9648, 0.8715]",4,4,[3089],[27326],1.0644,0.5042,0.000191,29151,0.7239,0.2197,0.5042,10828,0.356,0.0405,0.3155,34874,0.6451,0.3578,0.2873,38168,0.2847,0.0171,0.2676,6346,0.9264,1.1921,0.2658
512,v_BabyCrawling_g21_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g21_c04.jpg,True,38459,18.2135,38459,18.5442,"[38459, 2099, 4594, 41801, 39589]","[18.2135, 17.5799, 13.017, 9.9488, 7.6454]","[38459, 2099, 4594, 41801, 39589]","[18.5442, 18.0096, 13.3105, 10.3907, 7.3674]",5,5,[],[],False,38515,1.2063,25790,1.2187,"[38515, 25790, 17271, 29767, 12959]","[1.2063, 1.1614, 0.8056, 0.7738, 0.7029]","[25790, 38515, 17271, 29767, 21251]","[1.2187, 1.2161, 0.8159, 0.7582, 0.7172]",4,4,[12959],[21251],0.9604,0.3332,0.000225,12321,0.0,0.3332,0.3332,37091,0.0,0.2207,0.2207,32682,0.2872,0.0893,0.1979,2354,0.0,0.1832,0.1832,41667,0.0,0.1767,0.1767
513,v_BabyCrawling_g22_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c01.jpg,True,2099,20.4335,2099,20.6991,"[2099, 38459, 4594, 41801, 33331]","[20.4335, 20.2487, 15.7259, 12.6346, 8.4209]","[2099, 38459, 4594, 41801, 33331]","[20.6991, 20.4894, 15.8155, 12.9125, 8.5728]",5,5,[],[],True,38515,1.4304,38515,1.4942,"[38515, 38168, 25790, 34321, 46244]","[1.4304, 1.2428, 1.0086, 0.9665, 0.9226]","[38515, 25790, 46244, 39258, 34321]","[1.4942, 1.2152, 1.1798, 1.1567, 1.047]",4,4,[38168],[39258],1.7265,0.5538,0.000392,13765,0.5538,0.0,0.5538,20627,0.668,0.1427,0.5253,39258,0.7029,1.1567,0.4537,5194,0.6794,0.2803,0.3991,6346,0.2134,0.6025,0.3892
514,v_BabyCrawling_g22_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c02.jpg,True,2099,20.026,2099,20.0845,"[2099, 38459, 4594, 41801, 33331]","[20.026, 19.8556, 15.6861, 12.5299, 8.1862]","[2099, 38459, 4594, 41801, 33331]","[20.0845, 19.8828, 15.6383, 12.6122, 8.1394]",5,5,[],[],True,38515,1.3236,38515,1.4038,"[38515, 25790, 34321, 39258, 29767]","[1.3236, 1.1456, 0.9474, 0.9413, 0.7909]","[38515, 25790, 39258, 34321, 29767]","[1.4038, 1.1597, 1.0617, 0.9878, 0.8253]",5,5,[],[],1.0291,0.2758,0.000276,6346,0.3788,0.6546,0.2758,17115,0.0988,0.3018,0.203,3076,0.3259,0.1287,0.1973,34896,0.1181,0.2967,0.1787,5194,0.178,0.0,0.178
515,v_BabyCrawling_g22_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c03.jpg,True,2099,20.1888,2099,20.1489,"[2099, 38459, 4594, 41801, 33331]","[20.1888, 20.1035, 15.2917, 11.8822, 8.4041]","[2099, 38459, 4594, 41801, 33331]","[20.1489, 20.1339, 15.0793, 11.7061, 8.4193]",5,5,[],[],False,937,1.3257,12961,1.2793,"[937, 38515, 12961, 25790, 39730]","[1.3257, 1.3081, 1.1273, 0.9064, 0.876]","[12961, 38515, 13149, 25790, 29767]","[1.2793, 1.2752, 0.8976, 0.8451, 0.776]",3,3,"[937, 39730]","[13149, 29767]",1.4929,0.781,0.000319,937,1.3257,0.5447,0.781,15649,0.5626,0.0,0.5626,25855,0.6599,0.234,0.4259,15705,0.5401,0.1521,0.3879,14388,0.2088,0.0,0.2088
516,v_BabyCrawling_g22_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c04.jpg,True,2099,21.0359,2099,21.2554,"[2099, 38459, 4594, 41801, 33331]","[21.0359, 20.7352, 16.2462, 13.6567, 8.4375]","[2099, 38459, 4594, 41801, 33331]","[21.2554, 20.897, 16.3688, 13.9029, 8.5248]",5,5,[],[],True,38515,1.2844,38515,1.2287,"[38515, 25790, 21876, 29095, 40998]","[1.2844, 1.1018, 0.8304, 0.7236, 0.7148]","[38515, 25790, 29095, 40998, 21876]","[1.2287, 1.0567, 0.7408, 0.7344, 0.7189]",5,5,[],[],0.639,0.2579,0.000138,9889,0.2736,0.0157,0.2579,13915,0.1893,0.0,0.1893,11716,0.127,0.0,0.127,31422,0.1138,0.0,0.1138,28237,0.2858,0.1722,0.1136
517,v_BabyCrawling_g22_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c05.jpg,True,2099,20.351,2099,20.634,"[2099, 38459, 4594, 41801, 33331]","[20.351, 20.2583, 15.626, 12.3148, 8.6397]","[2099, 38459, 4594, 41801, 33331]","[20.634, 20.4626, 15.7697, 12.6263, 8.7676]",5,5,[],[],False,25790,1.4947,38515,1.4603,"[25790, 38515, 29767, 42949, 30086]","[1.4947, 1.464, 0.9577, 0.8439, 0.8262]","[38515, 25790, 29767, 42949, 30086]","[1.4603, 1.4394, 0.9611, 0.8642, 0.8064]",5,5,[],[],1.0366,0.2758,0.000319,29721,0.0845,0.3603,0.2758,47847,0.0244,0.2338,0.2094,5366,0.0557,0.2279,0.1722,21836,0.6446,0.4782,0.1664,32718,0.1394,0.3045,0.1652
518,v_BabyCrawling_g22_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c06.jpg,True,2099,20.0211,2099,20.1255,"[2099, 38459, 4594, 41801, 33331]","[20.0211, 19.8469, 15.546, 12.6626, 8.1918]","[2099, 38459, 4594, 41801, 33331]","[20.1255, 19.9186, 15.5014, 12.8285, 8.2175]",5,5,[],[],True,15705,1.7249,15705,1.8944,"[15705, 38515, 7556, 25790, 29095]","[1.7249, 1.4227, 0.9017, 0.8727, 0.8135]","[15705, 38515, 25790, 29095, 23000]","[1.8944, 1.4076, 0.8464, 0.7909, 0.7606]",4,4,[7556],[23000],0.736,0.2444,0.000173,7556,0.9017,0.6574,0.2444,38945,0.1949,0.0,0.1949,15705,1.7249,1.8944,0.1696,42565,0.2347,0.0767,0.158,937,0.2987,0.166,0.1327
519,v_BabyCrawling_g22_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g22_c07.jpg,True,2099,20.012,2099,20.2081,"[2099, 38459, 4594, 41801, 33331]","[20.012, 19.8953, 15.637, 12.5858, 8.2623]","[2099, 38459, 4594, 41801, 33331]","[20.2081, 20.0657, 15.6399, 12.7894, 8.3781]",5,5,[],[],True,15705,2.4651,15705,2.1247,"[15705, 38515, 41005, 29095, 38945]","[2.4651, 1.4665, 1.3388, 0.9661, 0.8058]","[15705, 38515, 41005, 29095, 38945]","[2.1247, 1.5124, 1.4388, 0.9662, 0.8267]",5,5,[],[],0.7578,0.3404,0.000163,15705,2.4651,2.1247,0.3404,7556,0.51,0.2564,0.2536,8900,0.5882,0.4167,0.1716,24510,0.0653,0.2017,0.1364,48010,0.1322,0.0,0.1322
520,v_BabyCrawling_g23_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g23_c01.jpg,True,38459,18.8955,38459,18.9393,"[38459, 2099, 4594, 41801, 33331]","[18.8955, 18.2401, 12.9628, 10.5972, 7.7929]","[38459, 2099, 4594, 41801, 33331]","[18.9393, 18.3459, 13.068, 10.6591, 7.9086]",5,5,[],[],True,42030,1.4042,42030,1.4397,"[42030, 13248, 8648, 38515, 173]","[1.4042, 1.0242, 1.0083, 0.9692, 0.9387]","[42030, 13248, 8648, 173, 29095]","[1.4397, 1.3549, 1.1014, 1.0325, 0.9539]",4,4,[38515],[29095],0.9791,0.3308,0.000272,13248,1.0242,1.3549,0.3308,25740,0.5217,0.228,0.2937,30195,0.5496,0.349,0.2006,12218,0.5769,0.3942,0.1827,6939,0.1548,0.0,0.1548
521,v_BabyCrawling_g23_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g23_c02.jpg,True,38459,20.6125,38459,20.154,"[38459, 2099, 4594, 41801, 33331]","[20.6125, 20.253, 14.7713, 12.3249, 8.695]","[38459, 2099, 4594, 41801, 33331]","[20.154, 19.5417, 13.8681, 11.4881, 8.4812]",5,5,[],[],True,1444,1.918,1444,2.3058,"[1444, 38515, 25790, 34321, 31470]","[1.918, 1.105, 1.0727, 0.8592, 0.841]","[1444, 25790, 38515, 32123, 34321]","[2.3058, 1.2399, 1.1794, 0.8978, 0.8564]",4,4,[31470],[32123],1.5743,0.5268,0.000416,35753,0.1967,0.7234,0.5268,1444,1.918,2.3058,0.3878,21235,0.1144,0.4601,0.3457,12042,0.6202,0.2772,0.343,5794,0.2643,0.0,0.2643
522,v_BabyCrawling_g23_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g23_c03.jpg,True,2099,22.4259,2099,22.9895,"[2099, 38459, 4594, 41801, 33331]","[22.4259, 22.3492, 16.3643, 14.8209, 9.6604]","[2099, 38459, 4594, 41801, 33331]","[22.9895, 22.7992, 16.7687, 15.4471, 9.8683]",5,5,[],[],True,13795,1.211,13795,1.0758,"[13795, 38515, 4007, 34321, 25790]","[1.211, 1.0591, 0.97, 0.9051, 0.7653]","[13795, 38515, 34321, 15179, 25790]","[1.0758, 1.054, 0.8702, 0.8437, 0.7005]",4,4,[4007],[15179],1.3265,0.5142,0.000324,5199,0.1237,0.6379,0.5142,15179,0.4789,0.8437,0.3647,4007,0.97,0.6892,0.2808,48862,0.5459,0.3079,0.2379,34398,0.2914,0.0644,0.227
523,v_BabyCrawling_g23_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g23_c04.jpg,True,2099,23.3278,2099,23.5029,"[2099, 38459, 4594, 41801, 33331]","[23.3278, 22.5435, 18.3653, 15.873, 9.6169]","[2099, 38459, 4594, 41801, 33331]","[23.5029, 22.6441, 18.4179, 16.0928, 9.6783]",5,5,[],[],False,38515,1.379,25790,1.3603,"[38515, 25790, 12852, 29095, 34321]","[1.379, 1.3787, 1.184, 1.0192, 0.9652]","[25790, 38515, 29095, 34321, 12852]","[1.3603, 1.2851, 1.0012, 0.9349, 0.9136]",5,5,[],[],0.9086,0.2704,0.000234,12852,1.184,0.9136,0.2704,26658,0.1752,0.4016,0.2264,42936,0.2392,0.015,0.2242,34151,0.2931,0.1304,0.1627,47095,0.2682,0.108,0.1602
524,v_BabyCrawling_g24_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g24_c01.jpg,True,2099,23.4141,2099,23.7933,"[2099, 38459, 4594, 41801, 33331]","[23.4141, 22.6775, 18.2203, 15.8297, 9.5469]","[2099, 38459, 4594, 41801, 33331]","[23.7933, 22.9713, 18.3745, 16.2236, 9.6709]",5,5,[],[],True,38515,1.4249,38515,1.4043,"[38515, 25790, 14613, 29767, 29095]","[1.4249, 1.1847, 0.9865, 0.8875, 0.866]","[38515, 25790, 14613, 29767, 16627]","[1.4043, 1.198, 0.9406, 0.8977, 0.8789]",4,4,[29095],[16627],0.9901,0.337,0.000329,12852,0.4566,0.7936,0.337,17659,0.3193,0.4803,0.161,42565,0.2171,0.0805,0.1366,15246,0.3303,0.2039,0.1264,43101,0.4006,0.2801,0.1205
525,v_BabyCrawling_g24_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g24_c02.jpg,False,38459,19.974,2099,20.9057,"[38459, 2099, 4594, 41801, 33331]","[19.974, 19.7803, 14.7389, 12.0397, 8.1815]","[2099, 38459, 4594, 41801, 33331]","[20.9057, 20.8089, 15.6977, 13.2943, 8.5856]",5,5,[],[],False,22758,1.898,38515,1.5389,"[22758, 38515, 25790, 29095, 36037]","[1.898, 1.5673, 1.3558, 1.1366, 1.1015]","[38515, 25790, 22758, 29095, 36037]","[1.5389, 1.4315, 1.293, 1.1564, 1.141]",5,5,[],[],1.4743,0.605,0.000426,22758,1.898,1.293,0.605,33654,0.5214,0.1637,0.3578,31053,0.503,0.2228,0.2802,30855,0.4611,0.2103,0.2508,48239,0.737,0.5159,0.2211
526,v_BabyCrawling_g24_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g24_c03.jpg,False,38459,19.9178,2099,20.3496,"[38459, 2099, 4594, 41801, 33331]","[19.9178, 19.8774, 15.1389, 12.1854, 8.1373]","[2099, 38459, 4594, 41801, 33331]","[20.3496, 20.3474, 15.3798, 12.6298, 8.3967]",5,5,[],[],True,48547,2.3791,48547,2.6469,"[48547, 47628, 12852, 38515, 25790]","[2.3791, 1.695, 1.577, 1.4164, 1.1332]","[48547, 47628, 38515, 12852, 25790]","[2.6469, 1.6229, 1.4284, 1.37, 1.173]",5,5,[],[],1.3358,0.2678,0.000526,48547,2.3791,2.6469,0.2678,12852,1.577,1.37,0.207,15577,0.3483,0.1581,0.1902,34151,0.5536,0.3758,0.1778,42261,0.1896,0.0124,0.1772
527,v_BabyCrawling_g24_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g24_c04.jpg,True,2099,21.5988,2099,22.1978,"[2099, 38459, 4594, 41801, 33331]","[21.5988, 21.1603, 16.8882, 13.9525, 8.61]","[2099, 38459, 4594, 41801, 33331]","[22.1978, 21.6379, 17.3557, 14.5572, 8.8614]",5,5,[],[],True,38515,1.4344,38515,1.4782,"[38515, 12852, 25790, 25702, 48547]","[1.4344, 1.3278, 1.2947, 1.2935, 1.1548]","[38515, 25790, 25702, 48547, 12852]","[1.4782, 1.3703, 1.3129, 1.3013, 1.266]",5,5,[],[],1.1904,0.17,0.000466,607,0.2394,0.0694,0.17,44120,0.1001,0.2529,0.1527,42219,0.1684,0.3191,0.1507,48547,1.1548,1.3013,0.1465,48730,0.4306,0.2921,0.1385
528,v_BabyCrawling_g24_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g24_c05.jpg,True,38459,19.9633,38459,20.6592,"[38459, 2099, 4594, 41801, 33331]","[19.9633, 19.5896, 14.2719, 11.7892, 8.3232]","[38459, 2099, 4594, 41801, 33331]","[20.6592, 20.5175, 14.9798, 12.8067, 8.6415]",5,5,[],[],True,25790,1.4716,25790,1.4449,"[25790, 18777, 38515, 25414, 34321]","[1.4716, 1.4151, 1.4075, 1.2737, 0.9732]","[25790, 18777, 38515, 25414, 34321]","[1.4449, 1.4318, 1.4004, 1.2303, 1.0012]",5,5,[],[],0.8931,0.2175,0.000223,26652,0.1203,0.3378,0.2175,13312,0.4348,0.2524,0.1824,22626,0.2456,0.0785,0.1671,31598,0.2039,0.37,0.1661,8266,0.2259,0.0611,0.1648
